post_id,text,post_text,shared_text,time,image,video,likes,comments,shares,post_url,link
"10,157,947,642,670,600.00",,,,6/17/2019 11:10,,,1,0,0,,
,,,,,,,,,,,
"10,157,941,546,605,600.00","LOTS OF US IN HAIFA WANT TO CONTINUE DANCING ALL SUMMER , SO CLASSES WILL CONTINUE BUT SCHEDULE WILL CHANGE : SUNDAYS, 14:30 - TUESDAYS, 18:30 - THURSDAYS, 18:30 - FRIDAYS, 12:00 ..... call me for more info, misha @ 050.422.8968 .....
Misha's Ballet Class -Exercise For Adults‎MISHA'S BALLET CLASS-exercise for adults in Haifa
April 19, 2019 at 7:44 PM ·
JUST FOUND THESE ANCIENT GREEK DANCERS ON MY NEWSFEED, TO REMIND ME OF THE MODERN GREEK DANCERS I JUST LEFT IN ATHENS .....hopefully you Haifa Dancers are happy I left them to return to you !","LOTS OF US IN HAIFA WANT TO CONTINUE DANCING ALL SUMMER , SO CLASSES WILL CONTINUE BUT SCHEDULE WILL CHANGE : SUNDAYS, 14:30 - TUESDAYS, 18:30 - THURSDAYS, 18:30 - FRIDAYS, 12:00 ..... call me for more info, misha @ 050.422.8968 .....","Misha's Ballet Class -Exercise For Adults‎MISHA'S BALLET CLASS-exercise for adults in Haifa
April 19, 2019 at 7:44 PM ·
JUST FOUND THESE ANCIENT GREEK DANCERS ON MY NEWSFEED, TO REMIND ME OF THE MODERN GREEK DANCERS I JUST LEFT IN ATHENS .....hopefully you Haifa Dancers are happy I left them to return to you !",6/15/2019 10:33,https://scontent.fhfa1-2.fna.fbcdn.net/v/t1.0-9/57274447_2584723354889173_1304249471781044224_n.png?_nc_cat=101&_nc_sid=ca434c&_nc_ohc=MxdEHHiWRSwAX-C_G27&_nc_ht=scontent.fhfa1-2.fna&oh=0cd6b9fd13b440a3412d112419c0348e&oe=5F616FB6,,2,0,0,,
,,,,,,,,,,,
"10,157,929,827,940,600.00","4-Room Sublet (kosher kitchen) in Horev
June 21-August 1
This 4-room apartment is conveniently situated at the intersection of Moriya and Mapu in Ahuza, and large, back windows are tree-facing with a view of the sea. Large kosher kitchen with an attached laundry room (washer and dryer). Two bedrooms, one with queen-sized bed (and balcony) and the other with a futon that pulls out to a double bed. Large salon with large dining table, and another small room with a desk overlooking the wadi. Air conditioners in salon and bedrooms. 900 shekels/week.","4-Room Sublet (kosher kitchen) in Horev
June 21-August 1
This 4-room apartment is conveniently situated at the intersection of Moriya and Mapu in Ahuza, and large, back windows are tree-facing with a view of the sea. Large kosher kitchen with an attached laundry room (washer and dryer). Two bedrooms, one with queen-sized bed (and balcony) and the other with a futon that pulls out to a double bed. Large salon with large dining table, and another small room with a desk overlooking the wadi. Air conditioners in salon and bedrooms. 900 shekels/week.",,6/11/2019 9:37,https://scontent.fhfa1-2.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p75x225/62206173_997658701842_1413257077488353280_o.jpg?_nc_cat=105&_nc_sid=07e735&_nc_ohc=ggYBHCKdjG0AX_0osyi&_nc_ht=scontent.fhfa1-2.fna&tp=3&oh=0f7d8314adaa47cb26e9c6a28ccdba6d&oe=5F61919B,,1,0,0,,
,,,,,,,,,,,
"10,157,921,973,965,600.00","YONAH GIVES ME YET ANOTHER CHANCE TO SAY IT : SKIRTS, AND WHATEVER IS UNDERNEATH THEM, HAVE NOTHING WHATSOEVER TO DO WITH THE ABILITY TO MAKE ART !!! ..... so come make art with us Haifa Dancers at Louiza Arnon Studio, and wear whatever skirt you like !!!
Yonah Kranz
June 5, 2019 at 9:46 AM ·
Dancers can levitate and fly!
~~~~~~~~~~~~~~~~~~~~~~
What does it take to capture the split-second moment in a dancer’s performance that sums up the beauty of the dance and allows the dancer’s personality to shine through?
Four to five hours of photography, a lifetime of passion for dance, and two skilled and supportive photographers who want to show only the very best.
Photo: Ken Browar and Deborah Ory","YONAH GIVES ME YET ANOTHER CHANCE TO SAY IT : SKIRTS, AND WHATEVER IS UNDERNEATH THEM, HAVE NOTHING WHATSOEVER TO DO WITH THE ABILITY TO MAKE ART !!! ..... so come make art with us Haifa Dancers at Louiza Arnon Studio, and wear whatever skirt you like !!!","Yonah Kranz
June 5, 2019 at 9:46 AM ·
Dancers can levitate and fly!
~~~~~~~~~~~~~~~~~~~~~~
What does it take to capture the split-second moment in a dancer’s performance that sums up the beauty of the dance and allows the dancer’s personality to shine through?
Four to five hours of photography, a lifetime of passion for dance, and two skilled and supportive photographers who want to show only the very best.
Photo: Ken Browar and Deborah Ory",6/8/2019 15:24,https://scontent.fhfa1-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s320x320/62021926_10217599079343108_4881707756173656064_n.jpg?_nc_cat=103&_nc_sid=8024bb&_nc_ohc=M9jtRRHUQp0AX9kMogZ&_nc_ht=scontent.fhfa1-1.fna&tp=9&oh=806271bfb9a6cd672bfda0f668a8627a&oe=5F610E04,,1,0,0,https://m.facebook.com/story.php?story_fbid=10217599087503312&id=1061915486,
,,,,,,,,,,,
"10,157,779,889,160,600.00","Please PM me if interested!
Available from May 15 - 1800/month
Hi looking for a chill roommate to share our beautiful penthouse in the heart of Bat Galim!
If you need to move in earlier and want to see if you like it here we have a guest room.
The place comes fully furnished; laundry machine, dryer, dish washer, toaster oven, microwave, stove, oven, panini machine, juicer, blender, tv etc.... The place is HUGE!!!
We have 2 living rooms, the biggest one is the balcony. Sunsets, ocean breeze, and the sound of the sea are included. We're both students and we speak Hebrew. Looking for someone chill and clean! Here are some photos.
Cheers","Please PM me if interested!
Available from May 15 - 1800/month
Hi looking for a chill roommate to share our beautiful penthouse in the heart of Bat Galim!
If you need to move in earlier and want to see if you like it here we have a guest room.
The place comes fully furnished; laundry machine, dryer, dish washer, toaster oven, microwave, stove, oven, panini machine, juicer, blender, tv etc.... The place is HUGE!!!
We have 2 living rooms, the biggest one is the balcony. Sunsets, ocean breeze, and the sound of the sea are included. We're both students and we speak Hebrew. Looking for someone chill and clean! Here are some photos.
Cheers",,4/20/2019 16:16,https://scontent.fhfa1-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p160x160/58377585_2420931331259727_112340869696192512_o.jpg?_nc_cat=110&_nc_sid=07e735&_nc_ohc=GvVvt_EDpIEAX8N8ahg&_nc_ht=scontent.fhfa1-1.fna&tp=3&oh=b2a3196d5548dfd7539237b75987178e&oe=5F5F9632,,9,3,0,,
,,,,,,,,,,,
"10,157,918,225,465,600.00",,,,6/7/2019 10:19,,,0,0,0,,
,,,,,,,,,,,
"10,157,657,411,140,600.00",,,,3/7/2019 12:40,,,1,2,0,,
,,,,,,,,,,,
"10,157,794,074,010,600.00",Hi. I'm looking for a studio apartment (preferably in Ahuza) starting mid-June/early July. Any suggestions? Thx.,Hi. I'm looking for a studio apartment (preferably in Ahuza) starting mid-June/early July. Any suggestions? Thx.,,4/25/2019 13:35,,,3,1,0,,
,,,,,,,,,,,
"10,157,901,291,615,600.00","Misha Sachnoff shared a post.
May 27, 2019 at 8:50 PM ·
JUST A LITTLE PERFORMANCE INSTAGRAM, TO SHOW YOU THAT SOME OF US ARE WILLING TO ATTEMPT THIS IMPOSSIBLE STUFF .....
Simona Salvatore shared a post.
May 27, 2019 at 1:58 PM ·
skylar brandt",,"Misha Sachnoff shared a post.
May 27, 2019 at 8:50 PM ·
JUST A LITTLE PERFORMANCE INSTAGRAM, TO SHOW YOU THAT SOME OF US ARE WILLING TO ATTEMPT THIS IMPOSSIBLE STUFF .....
Simona Salvatore shared a post.
May 27, 2019 at 1:58 PM ·
skylar brandt",6/1/2019 16:26,,,1,0,0,https://m.facebook.com/story.php?story_fbid=1102068959980380&id=244780439261014,https://www.instagram.com/p/Bx9YrUEDzr-/?igshid=7e3e58i6z6q3
,,,,,,,,,,,
,"JUST A LITTLE PERFORMANCE INSTAGRAM, TO SHOW YOU THAT SOME OF US ARE WILLING TO ATTEMPT THIS IMPOSSIBLE STUFF .....
Simona Salvatore shared a post.
May 27, 2019 at 1:58 PM ·
skylar brandt","JUST A LITTLE PERFORMANCE INSTAGRAM, TO SHOW YOU THAT SOME OF US ARE WILLING TO ATTEMPT THIS IMPOSSIBLE STUFF .....","Simona Salvatore shared a post.
May 27, 2019 at 1:58 PM ·
skylar brandt",5/27/2019 20:50,,,0,0,0,https://m.facebook.com/story.php?story_fbid=1102068959980380&id=244780439261014,https://www.instagram.com/p/Bx9YrUEDzr-/?igshid=7e3e58i6z6q3
,,,,,,,,,,,
,skylar brandt,skylar brandt,,5/27/2019 13:58,,,0,0,0,https://m.facebook.com/story.php?story_fbid=1102068959980380&id=244780439261014,https://www.instagram.com/p/Bx9YrUEDzr-/?igshid=7e3e58i6z6q3
,,,,,,,,,,,
"10,157,889,091,700,600.00",Postdoc looking for apartment in Ziv Center. Single bedroom preferred.,Postdoc looking for apartment in Ziv Center. Single bedroom preferred.,,5/28/2019 14:31,,,1,0,0,,
,,,,,,,,,,,
"10,157,863,888,535,600.00","ABNB.ME
Check out this great place to stay in Haifa
Alberto Bendjouia shared a link.
May 20, 2019 at 2:31 AM ·
https://abnb.me/T0UpvjpGPW
Hey! If you want to stay at one of the hottest apartments in Downtown Haifa , then shoot me a message! We are a group of lone soldiers who don’t use the appartment throughout the week, so if someone would like something different , contact us, maybe we can work something out! Drinks and Coffee on us!
😊",,"ABNB.ME
Check out this great place to stay in Haifa
Alberto Bendjouia shared a link.
May 20, 2019 at 2:31 AM ·
https://abnb.me/T0UpvjpGPW
Hey! If you want to stay at one of the hottest apartments in Downtown Haifa , then shoot me a message! We are a group of lone soldiers who don’t use the appartment throughout the week, so if someone would like something different , contact us, maybe we can work something out! Drinks and Coffee on us!
😊",5/20/2019 2:31,https://external.fhfa1-1.fna.fbcdn.net/safe_image.php?d=AQAFc2UWroMUtUOo&w=476&h=249&url=https%3A%2F%2Fa0.muscache.com%2Fim%2Fpictures%2F2ff2b206-2aba-4c3a-9553-63ab7ffe3006.jpg%3Faki_policy%3Dlarge&cfs=1&jq=75&ext=jpg&_nc_hash=AQBKGnZ85D3NNLQa,,0,0,0,https://m.facebook.com/story.php?story_fbid=10156418066787654&id=24085441566,https://abnb.me/T0UpvjpGPW
,,,,,,,,,,,
,"Alberto Bendjouia shared a link.
May 20, 2019 at 2:31 AM ·
https://abnb.me/T0UpvjpGPW
Hey! If you want to stay at one of the hottest apartments in Downtown Haifa , then shoot me a message! We are a group of lone soldiers who don’t use the appartment throughout the week, so if someone would like something different , contact us, maybe we can work something out! Drinks and Coffee on us!
😊",,"Alberto Bendjouia shared a link.
May 20, 2019 at 2:31 AM ·
https://abnb.me/T0UpvjpGPW
Hey! If you want to stay at one of the hottest apartments in Downtown Haifa , then shoot me a message! We are a group of lone soldiers who don’t use the appartment throughout the week, so if someone would like something different , contact us, maybe we can work something out! Drinks and Coffee on us!
😊",5/20/2019 2:31,https://external.fhfa1-1.fna.fbcdn.net/safe_image.php?d=AQAFc2UWroMUtUOo&w=476&h=249&url=https%3A%2F%2Fa0.muscache.com%2Fim%2Fpictures%2F2ff2b206-2aba-4c3a-9553-63ab7ffe3006.jpg%3Faki_policy%3Dlarge&cfs=1&jq=75&ext=jpg&_nc_hash=AQBKGnZ85D3NNLQa,,0,0,0,https://m.facebook.com/story.php?story_fbid=10156418066787654&id=24085441566,https://abnb.me/T0UpvjpGPW
,,,,,,,,,,,
"10,157,854,275,745,600.00","Postdoc looking for a single bedroom apartment near the Technion. I need it by Aug. 30, but can move in sooner.","Postdoc looking for a single bedroom apartment near the Technion. I need it by Aug. 30, but can move in sooner.",,5/16/2019 20:20,,,1,0,0,,
,,,,,,,,,,,
"10,157,794,016,235,600.00","hey, we are meret and lisa from germany. we are doing an internship at bnai zion hospital for one month in may and still looking for a place to stay in haifa and it is quite tough to find something. Any ideas where we can find a place? greetings, meret & lisa","hey, we are meret and lisa from germany. we are doing an internship at bnai zion hospital for one month in may and still looking for a place to stay in haifa and it is quite tough to find something. Any ideas where we can find a place? greetings, meret & lisa",,4/25/2019 13:05,,,1,1,0,,
,,,,,,,,,,,
"10,157,775,971,350,600.00",">עברית למטה<
Searching for replacements for our lovely
apartment🙂
Ehud street, 5 minutes walk from Moria.
First floor , 2.5 room apartment (spacious living room, dining area, large bedroom, study room, kitchen and a fantastic close balcony)
Many storage room and two air conditioner in the living room and bedroom.
entrance date- July ✈️
Rent- 3000 nis
For more info- messenger or call- 0545912783
מפנים את דירתנו האהובה ומחפשים מחליפים 🙂
ברחוב אהוד, 5 דק הליכה מציר מוריה.
קומת כניסה, דירת 2.5 חדרים (סלון גדול, פינת אוכל, חדר שינה גדול,חדר עבודה, מטבח ומרפסת שמש מהממת)
מלא ארונות ומזגנים בסלון ובחדר שינה.
תאריך כניסה ביולי!✈️
ובעלת בית מקסימה(:
שכ״ד 3000
לפרטים- במסנג׳ר או 0545912783",">עברית למטה<
Searching for replacements for our lovely
apartment🙂
Ehud street, 5 minutes walk from Moria.
First floor , 2.5 room apartment (spacious living room, dining area, large bedroom, study room, kitchen and a fantastic close balcony)
Many storage room and two air conditioner in the living room and bedroom.
entrance date- July ✈️
Rent- 3000 nis
For more info- messenger or call- 0545912783
מפנים את דירתנו האהובה ומחפשים מחליפים 🙂
ברחוב אהוד, 5 דק הליכה מציר מוריה.
קומת כניסה, דירת 2.5 חדרים (סלון גדול, פינת אוכל, חדר שינה גדול,חדר עבודה, מטבח ומרפסת שמש מהממת)
מלא ארונות ומזגנים בסלון ובחדר שינה.
תאריך כניסה ביולי!✈️
ובעלת בית מקסימה(:
שכ״ד 3000
לפרטים- במסנג׳ר או 0545912783",,4/19/2019 9:44,https://scontent.fhfa1-2.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p160x160/57572783_10211569881202628_3316485389903986688_n.jpg?_nc_cat=101&_nc_sid=07e735&_nc_ohc=P2JlR9CFth0AX8jhE8I&_nc_ht=scontent.fhfa1-2.fna&tp=3&oh=d4a391ddff7cd05b8c9a22ca7113d3a0&oe=5F5F6E24,,1,1,0,,
,,,,,,,,,,,
"10,157,792,272,765,600.00","Hello All,
I am leaving my wonderful apartment in Haifa, and am looking for a replacement! I am looking for someone to takeover my lease from May through September 2019, with an option for extension.
The apartment is a three bedroom apartment on Moriya Boulevard 101A, Haifa, halfway between the Horev and Carmel Center neighborhoods.
The room is completely furnished (see photos.) The apartment has a large living room, a fully equipped kitchen (no need to buy new kitchen supplies), with an oven and gas stove, and one and a half bathrooms. We also have a washing machine in the apartment.
The apartment is close to many nice restaurants, and there are a couple of 24h stores nearby, in addition to…","Hello All,
I am leaving my wonderful apartment in Haifa, and am looking for a replacement! I am looking for someone to takeover my lease from May through September 2019, with an option for extension.
The apartment is a three bedroom apartment on Moriya Boulevard 101A, Haifa, halfway between the Horev and Carmel Center neighborhoods.
The room is completely furnished (see photos.) The apartment has a large living room, a fully equipped kitchen (no need to buy new kitchen supplies), with an oven and gas stove, and one and a half bathrooms. We also have a washing machine in the apartment.
The apartment is close to many nice restaurants, and there are a couple of 24h stores nearby, in addition to…",,4/24/2019 19:51,https://scontent.fhfa1-2.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p160x160/58950031_10158489738353378_3482005870349385728_o.jpg?_nc_cat=101&_nc_sid=07e735&_nc_ohc=Xi1CSQIsBzMAX--pjtn&_nc_ht=scontent.fhfa1-2.fna&tp=3&oh=040de35e0ecbcdd265ba287448f601ff&oe=5F5E4613,,1,0,0,,
,,,,,,,,,,,
"10,157,747,067,635,600.00","Small private studio apartment
A small private studio apartment, furnished, in Old Romema with transport to all parts of Haifa including the University and Technion
1,500 shekels a month plus electricity
for further details: Cora Tresman, 0524780181","Small private studio apartment
A small private studio apartment, furnished, in Old Romema with transport to all parts of Haifa including the University and Technion
1,500 shekels a month plus electricity
for further details: Cora Tresman, 0524780181",,4/9/2019 13:36,https://scontent.fhfa1-2.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p160x160/56960543_10156113216710770_1106056376251056128_n.jpg?_nc_cat=104&_nc_sid=07e735&_nc_ohc=FJ_dzgUhsz4AX_b_YIQ&_nc_ht=scontent.fhfa1-2.fna&tp=3&oh=7f5ed243cf7b2dc096176c24bf14adb5&oe=5F6010A9,,4,0,0,,
